,Instance,Model,X,Y,R_sq_log,Score
49,LSEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.94389241  3.30032737]
 [-2.29658634  2.92347251]
 [-2.44704188  2.81051715]
 ...
 [-2.04436658 15.4037137 ]
 [-1.96178286 15.64548933]
 [-1.86874744 15.83409772]]","[[9.997993  ]
 [7.28873035]
 [6.63738207]
 ...
 [3.73243695]
 [2.28544137]
 [2.54311803]]",1.4733458234869499
50,LSHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.6265521  -0.22503074]
 [-0.62094521 -0.21836302]
 [-0.61492795 -0.20634108]
 ...
 [ 0.57179999 -0.13243539]
 [ 0.57529487 -0.14207345]
 [ 0.57979237 -0.14509504]]","[[5.79841994]
 [3.99162713]
 [7.5115757 ]
 ...
 [7.29309638]
 [5.73041486]
 [5.80263644]]",1.176461330106076
51,LSHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.70121771 -0.30473607]
 [ 0.68271398 -0.28942394]
 [ 0.6637442  -0.2679243 ]
 ...
 [-0.62043597 -0.30627245]
 [-0.62216579 -0.31992215]
 [-0.63504448 -0.30021612]]","[[6.14339734]
 [6.54054498]
 [5.36985828]
 ...
 [8.30302997]
 [6.18398066]
 [8.8539785 ]]",1.3664502193965216
52,LSHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.09098506  0.02912472]
 [ 0.1016858   0.04320966]
 [ 0.11401268  0.06146859]
 ...
 [ 1.25606921 -0.25186459]
 [ 1.26034967 -0.25199501]
 [ 1.26748325 -0.24610324]]","[[ 4.09291998]
 [ 4.17917456]
 [ 6.00345329]
 ...
 [14.30179182]
 [22.8928274 ]
 [13.70602416]]",1.4046918866408982
53,LSHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 15.05254765 -42.21577625]
 [ 14.56184764 -40.29012659]
 [ 14.07513494 -38.34684759]
 ...
 [-27.1394797   28.60088022]
 [-28.72419033  29.43119867]
 [-30.016224    31.08995199]]","[[0.19991936]
 [0.00262887]
 [0.15276023]
 ...
 [0.00847313]
 [0.01851301]
 [0.11942499]]",0.5539332379747197
54,LSHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.81644027  4.77660573]
 [ 4.64707979  4.4401186 ]
 [ 4.59724978  4.32912227]
 ...
 [13.6710464   9.69323858]
 [13.44219098 10.0408975 ]
 [12.99298453 10.37315116]]","[[7.74687807]
 [7.81800118]
 [4.96534671]
 ...
 [5.19714529]
 [4.01342211]
 [3.06649855]]",1.5339172892815187
55,LSHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.36636178 -0.25594756]
 [ 0.38669232 -0.2609145 ]
 [ 0.40853705 -0.26051252]
 ...
 [-0.56646877 -0.03994589]
 [-0.55387077 -0.05929151]
 [-0.53760802 -0.07313563]]","[[ 7.01321053]
 [ 3.88822518]
 [ 7.73532772]
 ...
 [12.77630091]
 [ 9.76853151]
 [ 9.73707785]]",1.6177166247901351
56,LSHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.48679127 -0.23872094]
 [ 0.49915757 -0.26352692]
 [ 0.51982421 -0.28439129]
 ...
 [-0.81654801 -0.17056145]
 [-0.80145225 -0.2207921 ]
 [-0.76820946 -0.23986137]]","[[ 8.98678746]
 [ 9.53945675]
 [12.26371341]
 ...
 [ 6.24838159]
 [ 7.90896234]
 [ 7.83268132]]",1.9855412048330525
57,LSHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.02864435  0.09061522]
 [ 0.02088177  0.1133532 ]
 [ 0.01386864  0.13965945]
 ...
 [ 0.95196469 -0.23857943]
 [ 0.94339122 -0.22980398]
 [ 0.93489829 -0.21484011]]","[[4.83698747]
 [3.88111291]
 [5.56876245]
 ...
 [5.97025664]
 [6.52954988]
 [4.87135513]]",1.740488869202586
58,LSHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 49.54486217   7.12434797]
 [ 47.86601088   6.66806939]
 [ 46.21510733   6.10070916]
 ...
 [-55.40077501   8.12937036]
 [-52.5338003   12.33688821]
 [-50.91320038  12.47063084]]","[[0.24337355]
 [0.00491692]
 [0.19908283]
 ...
 [0.02735947]
 [0.2486078 ]
 [1.01460059]]",0.5888625302311529
59,LSHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.80401212  0.40011941]
 [ 1.63368631  0.17620451]
 [ 1.59014895  0.06173213]
 ...
 [ 9.4221587  10.56391476]
 [ 9.0442888  10.53754944]
 [ 8.74763966 10.44820504]]","[[7.62947317]
 [5.62600231]
 [5.26641972]
 ...
 [1.5031151 ]
 [1.50752602]
 [2.23259873]]",1.5342979626026303
60,LCEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.13136256 -0.19701151]
 [ 0.11164327 -0.22183273]
 [ 0.08910083 -0.24417546]
 ...
 [ 0.16719444  0.41470431]
 [ 0.19829022  0.42104176]
 [ 0.22991789  0.42287788]]","[[9.42160038]
 [8.78783231]
 [8.81119824]
 ...
 [9.04994346]
 [9.11631826]
 [9.69495464]]",2.122709879319253
61,LCEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.30415862 -0.01639874]
 [ 0.30263155 -0.06180735]
 [ 0.29762104 -0.10902855]
 ...
 [-0.3018275   0.56426519]
 [-0.31637002  0.59528082]
 [-0.33150513  0.62599021]]","[[12.40421265]
 [10.79171246]
 [ 9.21611399]
 ...
 [ 3.54650623]
 [ 5.44609866]
 [ 6.13927716]]",1.9560636374779488
62,LCEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.06440832 -0.08198764]
 [ 0.0696692  -0.11206171]
 [ 0.07778282 -0.14215443]
 ...
 [ 0.21188275  0.35026252]
 [ 0.19216891  0.3743736 ]
 [ 0.17051337  0.39562097]]","[[5.89827504]
 [1.49436993]
 [5.63341179]
 ...
 [4.77263128]
 [1.10474381]
 [6.19158953]]",1.7823433383690896
63,LCEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 14.35492654  18.24667864]
 [ 12.8327928   17.07711252]
 [ 11.10665563  15.88321418]
 ...
 [ 38.01795074 -17.64249989]
 [ 38.76835279 -18.77793891]
 [ 39.46570778 -19.84882288]]","[[0.07902889]
 [0.10895711]
 [0.13338553]
 ...
 [0.09504294]
 [0.04881713]
 [0.15631145]]",0.38895844991942513
64,LCEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.54823802  5.24048777]
 [ 2.21608829  4.69794995]
 [ 2.12356961  4.58902223]
 ...
 [-6.877325    4.97634903]
 [-7.02170426  4.90380347]
 [-7.19884593  4.8292208 ]]","[[14.2474874 ]
 [ 9.31203898]
 [13.57876293]
 ...
 [ 2.0050925 ]
 [ 2.47840578]
 [ 4.70146053]]",1.3736018135352033
65,LCEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.28062348  0.01427225]
 [ 0.28105998 -0.01747348]
 [ 0.27774167 -0.04908926]
 ...
 [-0.3065829   0.13065796]
 [-0.28651198  0.15529547]
 [-0.26318056  0.17678182]]","[[12.94479709]
 [18.67293338]
 [14.66007649]
 ...
 [11.38538499]
 [10.92598163]
 [10.78939151]]",2.072785444051688
66,LCEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.34184113 -0.14580973]
 [ 0.32933877 -0.12522992]
 [ 0.33176864 -0.0932344 ]
 ...
 [-0.4626297  -0.07594921]
 [-0.43245786 -0.13241051]
 [-0.39593935 -0.1814193 ]]","[[12.23892774]
 [16.19109697]
 [20.18320255]
 ...
 [16.21235137]
 [13.51060018]
 [12.7156273 ]]",1.83295251602717
67,LCEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.05801849 -0.09968781]
 [ 0.06780815 -0.12944423]
 [ 0.08093877 -0.15774792]
 ...
 [ 0.57706076  0.20959636]
 [ 0.55107639  0.22545219]
 [ 0.52316549  0.23721344]]","[[ 8.3850434 ]
 [ 7.50890025]
 [ 8.09468534]
 ...
 [23.47550747]
 [16.2762108 ]
 [10.70324414]]",1.990919337549207
68,LCEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ -6.03182906  39.71794376]
 [ -7.42875452  37.90759557]
 [ -8.54019704  35.77415432]
 ...
 [  4.94115077 -30.22952373]
 [  6.66220119 -31.40542634]
 [  8.44418917 -32.61992493]]","[[0.04614226]
 [0.01528922]
 [0.05514107]
 ...
 [0.02058631]
 [0.02967349]
 [0.05747295]]",0.581325282309193
69,LCEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.65329225  5.07785189]
 [ 3.89739268  5.23900065]
 [ 3.6266095   5.45379866]
 ...
 [-4.23333941 -1.13244365]
 [-4.41895715 -1.37573605]
 [-4.54046197 -1.60045587]]","[[15.55912441]
 [ 5.30750063]
 [ 5.36127844]
 ...
 [ 0.20607974]
 [ 1.29053064]
 [ 1.34335465]]",1.480118668893182
70,LCHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11688983  0.20390943]
 [ 0.14492305  0.20566225]
 [ 0.17517561  0.20764591]
 ...
 [-0.35997273  0.24001369]
 [-0.34297432  0.24081554]
 [-0.32077615  0.24204514]]","[[5.18182821]
 [3.75660465]
 [3.80777882]
 ...
 [3.67372743]
 [6.37180054]
 [2.01936019]]",1.9294362704581967
71,LCHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.19113531  0.31294715]
 [ 0.22375302  0.32482342]
 [ 0.25866064  0.3312696 ]
 ...
 [-0.52804028  0.38121372]
 [-0.50792555  0.37186355]
 [-0.46829267  0.36526206]]","[[5.07973324]
 [4.13329804]
 [3.79566758]
 ...
 [5.39701042]
 [6.20947944]
 [6.16904671]]",2.0799125533162193
72,LCHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.02129131  0.10336559]
 [ 0.01069954  0.13052543]
 [ 0.0018825   0.16007575]
 ...
 [ 0.08891738 -0.36956527]
 [ 0.07508709 -0.35377755]
 [ 0.06220507 -0.33268425]]","[[5.41039305]
 [2.21306403]
 [5.18345257]
 ...
 [6.09367518]
 [7.5424492 ]
 [6.19609803]]",1.8942339227362976
73,LCHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 35.62356663  -7.29573193]
 [ 36.85975637  -6.15216639]
 [ 38.10531502  -4.86655854]
 ...
 [-15.13812681 -36.76365057]
 [-16.17418336 -38.13268335]
 [-16.76326666 -40.02623405]]","[[2.34842217]
 [1.38643677]
 [3.92935279]
 ...
 [0.02762909]
 [0.02567721]
 [0.12714824]]",0.6082978666405069
74,LCHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.08456577  5.15234578]
 [ 3.9359043   4.73724514]
 [ 3.92612083  4.57714484]
 ...
 [19.63763754  8.81464218]
 [19.94791242  9.16888807]
 [20.14983683  9.32487378]]","[[9.00628801]
 [6.85109649]
 [6.39780206]
 ...
 [1.39522739]
 [1.82326126]
 [0.28128215]]",1.2341553159341265
75,LCHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.00917748 -0.17646558]
 [-0.03626591 -0.19285444]
 [-0.06590911 -0.20423299]
 ...
 [ 0.0183543  -0.06702188]
 [ 0.00309165 -0.09484009]
 [-0.01765278 -0.11866719]]","[[22.12746008]
 [16.86280663]
 [15.38532242]
 ...
 [ 4.43313481]
 [ 6.22934534]
 [ 8.86338854]]",2.006348549586674
76,LCHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.0032872  -0.24405119]
 [-0.03378147 -0.2745235 ]
 [-0.07518247 -0.30060021]
 ...
 [ 0.04394097 -0.09302226]
 [ 0.04780528 -0.12840966]
 [ 0.03238777 -0.16389072]]","[[8.91543417]
 [9.22465887]
 [8.13114685]
 ...
 [8.74651489]
 [8.54545211]
 [9.0842295 ]]",2.0188232400458315
77,LCHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.06024619 -0.0723534 ]
 [ 0.06797763 -0.10175934]
 [ 0.08016661 -0.13057073]
 ...
 [ 0.15405708  0.0369085 ]
 [ 0.14784456  0.01079317]
 [ 0.14735245 -0.01751889]]","[[6.57369811]
 [2.70752008]
 [6.39112789]
 ...
 [1.6892735 ]
 [2.28197792]
 [7.34237583]]",1.9655250531449062
78,LCHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ -6.44894478 -28.33239918]
 [ -8.9424264  -28.16534997]
 [-11.123211   -27.02950798]
 ...
 [  2.16121933  -6.97485284]
 [ -2.80903165 -15.35891983]
 [ -6.42354226 -20.10572262]]","[[0.27208619]
 [0.41691702]
 [0.52788951]
 ...
 [0.0508008 ]
 [0.01068415]
 [0.16299061]]",0.8033552218986189
79,LCHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[4.96188509 5.13183391]
 [4.90075075 4.54947868]
 [4.81792793 4.43875123]
 ...
 [0.79801128 8.11245946]
 [1.51147018 7.87280025]
 [2.83856022 7.4937861 ]]","[[4.53033513]
 [3.75653996]
 [3.22560061]
 ...
 [0.47263218]
 [1.05500717]
 [1.69021013]]",1.4857040856520742
80,LFEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.87007639 -0.20900503]
 [ 0.85015181 -0.22454958]
 [ 0.82868721 -0.23676163]
 ...
 [-0.56663503  0.28947776]
 [-0.54235335  0.28376491]
 [-0.5186594   0.27370693]]","[[4.03815428]
 [4.89790542]
 [5.47247626]
 ...
 [5.57727724]
 [4.8080725 ]
 [6.15143753]]",0.9600031472422916
81,LFEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.02455452 -0.49313962]
 [ 1.00229374 -0.45867784]
 [ 0.97706415 -0.42458628]
 ...
 [-0.72494882  0.46380657]
 [-0.70244569  0.48845435]
 [-0.6790089   0.5150934 ]]","[[5.32342471]
 [3.82588714]
 [4.61762846]
 ...
 [5.10699832]
 [3.0950332 ]
 [4.65950573]]",1.04237479917354
82,LFEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10841926 -0.06510342]
 [ 0.12813382 -0.08225273]
 [ 0.14992068 -0.09629102]
 ...
 [ 1.58438298  0.21331203]
 [ 1.55737424  0.21008472]
 [ 1.5304768   0.20254846]]","[[4.72893345]
 [5.0594398 ]
 [5.83656475]
 ...
 [5.22078749]
 [3.66483792]
 [5.93485283]]",1.0345061719698796
83,LFEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 60.49711094 -11.04668226]
 [ 59.43502466 -10.34011708]
 [ 58.29800686  -9.63563808]
 ...
 [-46.46283699  13.28504948]
 [-45.75808688  14.98640455]
 [-45.12233963  16.52564902]]","[[0.03345965]
 [0.07679585]
 [0.12828914]
 ...
 [0.02645125]
 [0.00893902]
 [0.08700889]]",0.030418932202617974
84,LFEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 7.40823812 -0.07750253]
 [ 8.1040167   0.15074513]
 [ 8.297907    0.23358137]
 ...
 [19.98374709 -4.43498459]
 [20.29207122 -4.45026506]
 [20.46216707 -4.45261729]]","[[ 9.94572396]
 [17.91722777]
 [ 5.28209324]
 ...
 [ 3.70537428]
 [ 2.84975882]
 [ 4.41479934]]",0.6940936097829709
85,LFEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.87007639 -0.20900503]
 [ 0.85015181 -0.22454958]
 [ 0.82868721 -0.23676163]
 ...
 [-0.56663503  0.28947776]
 [-0.54235335  0.28376491]
 [-0.5186594   0.27370693]]","[[4.03815428]
 [4.89790542]
 [5.47247626]
 ...
 [5.57727724]
 [4.8080725 ]
 [6.15143753]]",0.9600031472422916
86,LFEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.02455452 -0.49313962]
 [ 1.00229374 -0.45867784]
 [ 0.97706415 -0.42458628]
 ...
 [-0.72494882  0.46380657]
 [-0.70244569  0.48845435]
 [-0.6790089   0.5150934 ]]","[[5.32342471]
 [3.82588714]
 [4.61762846]
 ...
 [5.10699832]
 [3.0950332 ]
 [4.65950573]]",1.04237479917354
87,LFEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10841926 -0.06510342]
 [ 0.12813382 -0.08225273]
 [ 0.14992068 -0.09629102]
 ...
 [ 1.58438298  0.21331203]
 [ 1.55737424  0.21008472]
 [ 1.5304768   0.20254846]]","[[4.72893345]
 [5.0594398 ]
 [5.83656475]
 ...
 [5.22078749]
 [3.66483792]
 [5.93485283]]",1.0345061719698796
88,LFEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 60.49711094 -11.04668226]
 [ 59.43502466 -10.34011708]
 [ 58.29800686  -9.63563808]
 ...
 [-46.46283699  13.28504948]
 [-45.75808688  14.98640455]
 [-45.12233963  16.52564902]]","[[0.03345965]
 [0.07679585]
 [0.12828914]
 ...
 [0.02645125]
 [0.00893902]
 [0.08700889]]",0.030418932202617974
89,LFEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 7.40823812 -0.07750253]
 [ 8.1040167   0.15074513]
 [ 8.297907    0.23358137]
 ...
 [19.98374709 -4.43498459]
 [20.29207122 -4.45026506]
 [20.46216707 -4.45261729]]","[[ 9.94572396]
 [17.91722777]
 [ 5.28209324]
 ...
 [ 3.70537428]
 [ 2.84975882]
 [ 4.41479934]]",0.6940936097829709
90,LFHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.72030527 -0.17128042]
 [-0.69901914 -0.18328432]
 [-0.67618379 -0.1899571 ]
 ...
 [ 0.51296503 -0.08456681]
 [ 0.52625767 -0.10965145]
 [ 0.54334702 -0.129961  ]]","[[6.3216411 ]
 [5.55300047]
 [5.61233405]
 ...
 [5.59422191]
 [5.06398412]
 [4.31000695]]",0.8743216937099281
91,LFHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.79579366 -0.32367103]
 [-0.76967851 -0.3374717 ]
 [-0.7463642  -0.32934371]
 ...
 [ 0.53090378 -0.18601273]
 [ 0.55202953 -0.22483417]
 [ 0.57194894 -0.26439107]]","[[10.57097255]
 [ 6.14498033]
 [ 7.54366734]
 ...
 [ 5.90984166]
 [ 4.88081411]
 [ 5.94799114]]",1.6941748993481647
92,LFHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11200629 -0.05511332]
 [ 0.13269189 -0.06802314]
 [ 0.15561269 -0.07578699]
 ...
 [ 1.33854634 -0.13538175]
 [ 1.3493955  -0.16069418]
 [ 1.36474761 -0.181526  ]]","[[7.32243996]
 [5.78988009]
 [6.21310874]
 ...
 [5.73586585]
 [5.19693013]
 [4.39540845]]",0.9028598726451453
93,LFHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-22.53473644 -37.54943867]
 [-20.57688778 -37.50563695]
 [-18.62852487 -36.82389921]
 ...
 [ 41.1917161   21.68842957]
 [ 40.39087674  22.76598008]
 [ 39.29808006  24.20202141]]","[[0.45983327]
 [0.65871244]
 [3.15868491]
 ...
 [1.91465794]
 [0.57829643]
 [0.48467384]]",0.4867578861350188
94,LFHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 5.99694326  3.98835986]
 [ 6.53830908  4.25179192]
 [ 6.68232404  4.29446142]
 ...
 [15.87116413 -5.22538393]
 [13.12926697 -3.77182255]
 [ 6.27110935 -2.40011348]]","[[ 7.70402572]
 [ 5.7915015 ]
 [ 5.14060974]
 ...
 [ 9.99597123]
 [13.44963828]
 [16.56545707]]",1.2349917718433452
95,LFHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.72030527 -0.17128042]
 [-0.69901914 -0.18328432]
 [-0.67618379 -0.1899571 ]
 ...
 [ 0.51296503 -0.08456681]
 [ 0.52625767 -0.10965145]
 [ 0.54334702 -0.129961  ]]","[[6.3216411 ]
 [5.55300047]
 [5.61233405]
 ...
 [5.59422191]
 [5.06398412]
 [4.31000695]]",0.8743216937099281
96,LFHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.79579366 -0.32367103]
 [-0.76967851 -0.3374717 ]
 [-0.7463642  -0.32934371]
 ...
 [ 0.53090378 -0.18601273]
 [ 0.55202953 -0.22483417]
 [ 0.57194894 -0.26439107]]","[[10.57097255]
 [ 6.14498033]
 [ 7.54366734]
 ...
 [ 5.90984166]
 [ 4.88081411]
 [ 5.94799114]]",1.6941748993481647
97,LFHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11200629 -0.05511332]
 [ 0.13269189 -0.06802314]
 [ 0.15561269 -0.07578699]
 ...
 [ 1.33854634 -0.13538175]
 [ 1.3493955  -0.16069418]
 [ 1.36474761 -0.181526  ]]","[[7.32243996]
 [5.78988009]
 [6.21310874]
 ...
 [5.73586585]
 [5.19693013]
 [4.39540845]]",0.9028598726451453
98,LFHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-22.53473644 -37.54943867]
 [-20.57688778 -37.50563695]
 [-18.62852487 -36.82389921]
 ...
 [ 41.1917161   21.68842957]
 [ 40.39087674  22.76598008]
 [ 39.29808006  24.20202141]]","[[0.45983327]
 [0.65871244]
 [3.15868491]
 ...
 [1.91465794]
 [0.57829643]
 [0.48467384]]",0.4867578861350188
